File Start Time: 1262917786376
timestamp,acc_x,acc_y,acc_z,real time,activity
327018786314,-2.6425781,0.5097656,9.890625,1262917789438,Drinking
327028886314,-2.6269531,0.48828125,9.8671875,1262917789439,Drinking
327038986314,-2.6308594,0.49072266,9.8828125,1262917789467,Drinking
327049086314,-2.6230469,0.49780273,9.890625,1262917789469,Drinking
327059186314,-2.609375,0.5,9.9140625,1262917789469,Drinking
327069286314,-2.609375,0.5,9.90625,1262917789499,Drinking
327079386314,-2.6210938,0.48339844,9.9140625,1262917789500,Drinking
327089486314,-2.6347656,0.48583984,9.890625,1262917789501,Drinking
327099586314,-2.6484375,0.51220703,9.859375,1262917789528,Drinking
327109686314,-2.6582031,0.5024414,9.859375,1262917789544,Drinking
327119786314,-2.6425781,0.5024414,9.8828125,1262917789544,Drinking
327129886314,-2.6308594,0.51464844,9.8828125,1262917789558,Drinking
327139986314,-2.6445312,0.51464844,9.859375,1262917789560,Drinking
327150086314,-2.6523438,0.51220703,9.8671875,1262917789561,Drinking
327160186314,-2.640625,0.48339844,9.8671875,1262917789588,Drinking
327170286314,-2.6308594,0.49072266,9.8671875,1262917789590,Drinking
327180386314,-2.640625,0.5048828,9.8984375,1262917789592,Drinking
327190486314,-2.6308594,0.48828125,9.890625,1262917789619,Drinking
327200586314,-2.6054688,0.46191406,9.875,1262917789620,Drinking
327210686314,-2.625,0.48583984,9.90625,1262917789621,Drinking
327220786314,-2.6191406,0.5097656,9.90625,1262917789649,Drinking
327230886314,-2.6054688,0.49536133,9.8671875,1262917789651,Drinking
327240986314,-2.59375,0.47875977,9.8671875,1262917789652,Drinking
327251086314,-2.6269531,0.49072266,9.8828125,1262917789679,Drinking
327261186314,-2.6308594,0.5073242,9.8984375,1262917789681,Drinking
327271286314,-2.6210938,0.46923828,9.8828125,1262917789682,Drinking
327281386314,-2.6464844,0.5097656,9.8828125,1262917789711,Drinking
327291486314,-2.640625,0.51464844,9.875,1262917789711,Drinking
327301586314,-2.6445312,0.49536133,9.8671875,1262917789712,Drinking
